Id,Date,Thread,Level,Logger,Message,Exception,Application,CorrelationId,CallingMethod,User,PercentProcessorTime,AvailableMemoryMB
14350,2017-08-02 08:17:59.313,8,INFO,Matarisvan.Application.Services.WebApi.GlobalCompaniesController,GlobalCompaniesController.GetByClient Start,,App Web Back-end,3616DCDA-F500-4829-BE16-C0D8082A052B,Matarisvan.Application.Services.WebApi.GlobalCompaniesController.GetByClient,dmorris@matarisvan.co,"25,66628",7448
14349,2017-08-02 08:16:55.530,9,ERROR,Matarisvan.Application.Services.WebApi.GlobalCompaniesController,Error occurred: 'GlobalCompaniesController.GetByClient End',"System.NotSupportedException: Unable to process the type 'Anonymous type', because it has no known mapping to the value layer.    at System.Data.Entity.Core.Objects.ELinq.ExpressionConverter.NewArrayInitTranslator.TypedTranslate(ExpressionConverter parent, NewArrayExpression linq)    at System.Data.Entity.Core.Objects.ELinq.ExpressionConverter.TranslateExpression(Expression linq)    at System.Data.Entity.Core.Objects.ELinq.ExpressionConverter.ConstantTranslator.TypedTranslate(ExpressionConverter parent, ConstantExpression linq)    at System.Data.Entity.Core.Objects.ELinq.ExpressionConverter.TranslateExpression(Expression linq)    at System.Data.Entity.Core.Objects.ELinq.ExpressionConverter.MethodCallTranslator.OneLambdaTranslator.Translate(ExpressionConverter parent, MethodCallExpression call, DbExpression& source, DbExpressionBinding& sourceBinding, DbExpression& lambda)    at System.Data.Entity.Core.Objects.ELinq.ExpressionConverter.MethodCallTranslator.OneLambdaTranslator.Translate(ExpressionConverter parent, MethodCallExpression call)    at System.Data.Entity.Core.Objects.ELinq.ExpressionConverter.MethodCallTranslator.TypedTranslate(ExpressionConverter parent, MethodCallExpression linq)    at System.Data.Entity.Core.Objects.ELinq.ExpressionConverter.TranslateExpression(Expression linq)    at System.Data.Entity.Core.Objects.ELinq.ExpressionConverter.TranslateLambda(LambdaExpression lambda, DbExpression input)    at System.Data.Entity.Core.Objects.ELinq.ExpressionConverter.MethodCallTranslator.OneLambdaTranslator.Translate(ExpressionConverter parent, MethodCallExpression call, DbExpression& source, DbExpressionBinding& sourceBinding, DbExpression& lambda)    at System.Data.Entity.Core.Objects.ELinq.ExpressionConverter.MethodCallTranslator.OneLambdaTranslator.Translate(ExpressionConverter parent, MethodCallExpression call)    at System.Data.Entity.Core.Objects.ELinq.ExpressionConverter.MethodCallTranslator.TypedTranslate(ExpressionConverter parent, MethodCallExpression linq)    at System.Data.Entity.Core.Objects.ELinq.ExpressionConverter.TranslateExpression(Expression linq)    at System.Data.Entity.Core.Objects.ELinq.ExpressionConverter.UnaryTranslator.TypedTranslate(ExpressionConverter parent, UnaryExpression linq)    at System.Data.Entity.Core.Objects.ELinq.ExpressionConverter.TranslateExpression(Expression linq)    at System.Data.Entity.Core.Objects.ELinq.ExpressionConverter.MethodCallTranslator.OneLambdaTranslator.Translate(ExpressionConverter parent, MethodCallExpression call, DbExpression& source, DbExpressionBinding& sourceBinding, DbExpression& lambda)    at System.Data.Entity.Core.Objects.ELinq.ExpressionConverter.MethodCallTranslator.OneLambdaTranslator.Translate(ExpressionConverter parent, MethodCallExpression call)    at System.Data.Entity.Core.Objects.ELinq.ExpressionConverter.MethodCallTranslator.TypedTranslate(ExpressionConverter parent, MethodCallExpression linq)    at System.Data.Entity.Core.Objects.ELinq.ExpressionConverter.TranslateExpression(Expression linq)    at System.Data.Entity.Core.Objects.ELinq.ExpressionConverter.TranslateLambda(LambdaExpression lambda, DbExpression input)    at System.Data.Entity.Core.Objects.ELinq.ExpressionConverter.MethodCallTranslator.OneLambdaTranslator.Translate(ExpressionConverter parent, MethodCallExpression call, DbExpression& source, DbExpressionBinding& sourceBinding, DbExpression& lambda)    at System.Data.Entity.Core.Objects.ELinq.ExpressionConverter.MethodCallTranslator.SelectManyTranslator.Translate(ExpressionConverter parent, MethodCallExpression call)    at System.Data.Entity.Core.Objects.ELinq.ExpressionConverter.MethodCallTranslator.TypedTranslate(ExpressionConverter parent, MethodCallExpression linq)    at System.Data.Entity.Core.Objects.ELinq.ExpressionConverter.TranslateExpression(Expression linq)    at System.Data.Entity.Core.Objects.ELinq.ExpressionConverter.UnaryTranslator.TypedTranslate(ExpressionConverter parent, UnaryExpression ",App Web Back-end,055D8F92-F9AD-458D-ADB4-C094D8D4BEF8,Matarisvan.Application.Services.WebApi.GlobalCompaniesController.GetByClient,dmorris@matarisvan.co,0,7423
14348,2017-08-02 08:16:40.577,9,INFO,Matarisvan.Application.Services.WebApi.GlobalCompaniesController,GlobalCompaniesController.GetByClient Start,,App Web Back-end,055D8F92-F9AD-458D-ADB4-C094D8D4BEF8,Matarisvan.Application.Services.WebApi.GlobalCompaniesController.GetByClient,dmorris@matarisvan.co,0,7423
14347,2017-08-02 07:45:56.503,10,INFO,Matarisvan.Application.Services.WebApi.NonGlobalSubsidiaryCompaniesController,Fetching global subsidiaries for institution '1295' & client '1447485087',,App Web Back-end,1E5E03E5-A06C-41CE-812A-0F8D72461991,Matarisvan.Domain.Services.SubsidiaryHoldingPivotService.GetQueryable,,"12,95097",8065
14346,2017-08-02 07:44:40.493,10,INFO,Matarisvan.Domain.Services.SubsidiaryHoldingPivotService,"unidentifiedSubsidiaryId '4042613', unidentifiedSubsidiaryAdvisorId '346270'",,App Web Back-end,1E5E03E5-A06C-41CE-812A-0F8D72461991,Matarisvan.Domain.Services.SubsidiaryHoldingPivotService.GetQueryable,,"12,95097",8065
14345,2017-08-02 07:44:35.283,10,INFO,Matarisvan.Domain.Services.SubsidiaryHoldingPivotService,"unidentifiedSubsidiaryId '4042613', unidentifiedSubsidiaryAdvisorId '346270'",,App Web Back-end,1E5E03E5-A06C-41CE-812A-0F8D72461991,Matarisvan.Domain.Services.SubsidiaryHoldingPivotService.GetQueryable,,"7,857131",8067
14344,2017-08-02 07:44:31.387,10,INFO,Matarisvan.Domain.Services.SubsidiaryHoldingPivotService,"unidentifiedSubsidiaryId '4042613', unidentifiedSubsidiaryAdvisorId '346270'",,App Web Back-end,1E5E03E5-A06C-41CE-812A-0F8D72461991,Matarisvan.Domain.Services.SubsidiaryHoldingPivotService.GetQueryable,,"10,41137",8076
14343,2017-08-02 07:44:30.077,10,INFO,Matarisvan.Domain.Services.SubsidiaryHoldingPivotService,"ClientId '1447485087', institutionId '1295', relatedClients 1447485087 1447485088 1447486415 1447486416",,App Web Back-end,1E5E03E5-A06C-41CE-812A-0F8D72461991,Matarisvan.Domain.Services.SubsidiaryHoldingPivotService.Get,,"16,70149",8085
14342,2017-08-02 07:44:15.153,10,INFO,Matarisvan.Application.Services.WebApi.NonGlobalSubsidiaryCompaniesController,Fetching global subsidiaries for institution '1295' & client '1447485087',,App Web Back-end,1E5E03E5-A06C-41CE-812A-0F8D72461991,Matarisvan.Application.Services.WebApi.NonGlobalSubsidiaryCompaniesController.GetByInstitutionAndClient,,0,8174
14341,2017-08-01 15:33:34.890,TestRunnerThread,INFO,Matarisvan.IntegrationTests.Infrastructure.LogTests,INTEGRATION TESTING: Something happened.,,App Integration Tests,45EA1792-6C5E-459C-9ECF-53CA0EA400BE,Matarisvan.IntegrationTests.Infrastructure.LogTests.ShouldLogInfoMessage,DOMAIN\morrisda,"8,134425",6955
14340,2017-08-01 15:33:33.910,TestRunnerThread,INFO,Matarisvan.IntegrationTests.Infrastructure.LogTests,INTEGRATION TESTING: It ended.,,App Integration Tests,45EA1792-6C5E-459C-9ECF-53CA0EA400BE,Matarisvan.IntegrationTests.Infrastructure.LogTests.ShouldPreAndPostInfoWithResult,DOMAIN\morrisda,"22,37322",6952
14339,2017-08-01 15:33:33.170,TestRunnerThread,INFO,Matarisvan.IntegrationTests.Infrastructure.LogTests,INTEGRATION TESTING: It started.,,App Integration Tests,45EA1792-6C5E-459C-9ECF-53CA0EA400BE,Matarisvan.IntegrationTests.Infrastructure.LogTests.ShouldPreAndPostInfoWithResult,DOMAIN\morrisda,"22,37322",6952
14338,2017-08-01 15:33:32.180,TestRunnerThread,INFO,Matarisvan.IntegrationTests.Infrastructure.LogTests,INTEGRATION TESTING: It ended.,,App Integration Tests,24DAF6B8-7ACA-4C06-B47B-23CF7E5C023C,Matarisvan.IntegrationTests.Infrastructure.LogTests.ShouldPreAndPostInfoWithoutResult,DOMAIN\morrisda,"62,9693",6942
14337,2017-08-01 15:33:31.240,TestRunnerThread,INFO,Matarisvan.IntegrationTests.Infrastructure.LogTests,INTEGRATION TESTING: It started.,,App Integration Tests,24DAF6B8-7ACA-4C06-B47B-23CF7E5C023C,Matarisvan.IntegrationTests.Infrastructure.LogTests.ShouldPreAndPostInfoWithoutResult,DOMAIN\morrisda,"62,9693",6942
14336,2017-08-01 15:33:31.200,TestRunnerThread,ERROR,Matarisvan.IntegrationTests.Infrastructure.LogTests,Error occurred: 'INTEGRATION TESTING: It ended.',"System.Exception: INTEGRATION TESTING: Error occurred.    at Matarisvan.IntegrationTests.Infrastructure.LogTests.LogInfo_Action_String.<>c.<ShouldLogException>b__1_0() in C:\Dev\App\Matarisvan.IntegrationTests\Infrastructure\LogTests.cs:line 48    at Matarisvan.Infrastructure.Logging.Log.LogAny[T,TResult](Level level, String message, Nullable`1 correlationId, String callingMethod, Action taskA, Func`1 taskF, String postMsg, Exception exception) in C:\Dev\App\Matarisvan.Infrastructure\Logging\Log.cs:line 133",App Integration Tests,NULL,Matarisvan.IntegrationTests.Infrastructure.LogTests.ShouldLogException,DOMAIN\morrisda,0,6942
14335,2017-08-01 15:33:31.177,TestRunnerThread,INFO,Matarisvan.IntegrationTests.Infrastructure.LogTests,INTEGRATION TESTING: It started.,,App Integration Tests,NULL,Matarisvan.IntegrationTests.Infrastructure.LogTests.ShouldLogException,DOMAIN\morrisda,0,6942
14334,2017-08-01 15:33:27.170,8,INFO,Matarisvan.Application.Services.WebApi.NonGlobalCompaniesController,NonGlobalCompaniesController.GetByClient End,,App Web Back-end,8AC03D94-D221-4A1F-9386-531F0F750BBC,Matarisvan.Application.Services.WebApi.NonGlobalCompaniesController.GetByClient,,"21,05827",6910
14333,2017-08-01 15:33:10.030,8,INFO,Matarisvan.Application.Services.WebApi.NonGlobalCompaniesController,NonGlobalCompaniesController.GetByClient Start,,App Web Back-end,8AC03D94-D221-4A1F-9386-531F0F750BBC,Matarisvan.Application.Services.WebApi.NonGlobalCompaniesController.GetByClient,,"21,05827",6910
14332,2017-08-01 15:33:09.997,8,INFO,Matarisvan.Application.Services.WebApi.NonGlobalCompaniesController,NonGlobalCompaniesController.GetByClient End,,App Web Back-end,C5E7743B-92B6-43E1-83D2-DDD62C26CA83,Matarisvan.Application.Services.WebApi.NonGlobalCompaniesController.GetByClient,,"40,97059",6979
14331,2017-08-01 15:32:53.077,8,INFO,Matarisvan.Application.Services.WebApi.NonGlobalCompaniesController,NonGlobalCompaniesController.GetByClient Start,,App Web Back-end,C5E7743B-92B6-43E1-83D2-DDD62C26CA83,Matarisvan.Application.Services.WebApi.NonGlobalCompaniesController.GetByClient,,"40,97059",6979
14330,2017-08-01 15:32:53.063,12,INFO,Matarisvan.Application.Services.WebApi.NonGlobalCompaniesController,NonGlobalCompaniesController.GetByClient End,,App Web Back-end,3EBB7091-C0D2-45EF-BA38-6BCEC5FB2235,Matarisvan.Application.Services.WebApi.NonGlobalCompaniesController.GetByClient,,"21,64114",7083
14329,2017-08-01 15:32:34.150,12,INFO,Matarisvan.Application.Services.WebApi.NonGlobalCompaniesController,NonGlobalCompaniesController.GetByClient Start,,App Web Back-end,3EBB7091-C0D2-45EF-BA38-6BCEC5FB2235,Matarisvan.Application.Services.WebApi.NonGlobalCompaniesController.GetByClient,,"21,64114",7083
14328,2017-08-01 15:32:34.100,12,INFO,Matarisvan.Application.Services.WebApi.NonGlobalCompaniesController,NonGlobalCompaniesController.GetByClient End,,App Web Back-end,F23C6488-11A3-4A78-A37E-310263396C71,Matarisvan.Application.Services.WebApi.NonGlobalCompaniesController.GetByClient,,"39,21169",7349
14327,2017-08-01 15:32:07.517,12,INFO,Matarisvan.Application.Services.WebApi.NonGlobalCompaniesController,NonGlobalCompaniesController.GetByClient Start,,App Web Back-end,F23C6488-11A3-4A78-A37E-310263396C71,Matarisvan.Application.Services.WebApi.NonGlobalCompaniesController.GetByClient,,"39,21169",7349
14326,2017-08-01 15:32:07.453,17,INFO,Matarisvan.Application.Services.WebApi.NonGlobalSubsidiaryCompaniesController,Fetching non-global subsidiaries for institution '10668015' & client '1447486457',,App Web Back-end,24ECF9BF-A915-448C-AB9B-F3CA4C62344F,Matarisvan.Domain.Services.SubsidiaryHoldingPivotService.GetQueryable,,"16,9325",7355
14325,2017-08-01 15:32:07.170,17,INFO,Matarisvan.Domain.Services.SubsidiaryHoldingPivotService,"unidentifiedSubsidiaryId '4042613', unidentifiedSubsidiaryAdvisorId '346270'",,App Web Back-end,24ECF9BF-A915-448C-AB9B-F3CA4C62344F,Matarisvan.Domain.Services.SubsidiaryHoldingPivotService.GetQueryable,,"16,9325",7355
14324,2017-08-01 15:32:06.213,17,INFO,Matarisvan.Domain.Services.SubsidiaryHoldingPivotService,"ClientId '1447486457', institutionId '10668015', relatedClients 1447486457",,App Web Back-end,24ECF9BF-A915-448C-AB9B-F3CA4C62344F,Matarisvan.Domain.Services.SubsidiaryHoldingPivotService.Get,,"3,779125",7356
14323,2017-08-01 15:32:02.117,17,INFO,Matarisvan.Application.Services.WebApi.NonGlobalSubsidiaryCompaniesController,Fetching non-global subsidiaries for institution '10668015' & client '1447486457',,App Web Back-end,24ECF9BF-A915-448C-AB9B-F3CA4C62344F,Matarisvan.Application.Services.WebApi.NonGlobalSubsidiaryCompaniesController.GetByInstitutionAndClient,,"22,86625",7355
14322,2017-08-01 15:32:02.103,8,INFO,Matarisvan.Application.Services.WebApi.NonGlobalSubsidiaryCompaniesController,Fetching non-global subsidiaries for institution '10668015' & client '1447486457',,App Web Back-end,56C809E4-2AE0-4004-912F-9AB20CF64985,Matarisvan.Domain.Services.SubsidiaryHoldingPivotService.GetQueryable,,"12,26463",7353
14321,2017-08-01 15:32:01.823,8,INFO,Matarisvan.Domain.Services.SubsidiaryHoldingPivotService,"unidentifiedSubsidiaryId '4042613', unidentifiedSubsidiaryAdvisorId '346270'",,App Web Back-end,56C809E4-2AE0-4004-912F-9AB20CF64985,Matarisvan.Domain.Services.SubsidiaryHoldingPivotService.GetQueryable,,"12,26463",7353
14320,2017-08-01 15:32:00.867,8,INFO,Matarisvan.Domain.Services.SubsidiaryHoldingPivotService,"ClientId '1447486457', institutionId '10668015', relatedClients 1447486457",,App Web Back-end,56C809E4-2AE0-4004-912F-9AB20CF64985,Matarisvan.Domain.Services.SubsidiaryHoldingPivotService.Get,,"22,93368",7357
14319,2017-08-01 15:31:56.747,8,INFO,Matarisvan.Application.Services.WebApi.NonGlobalSubsidiaryCompaniesController,Fetching non-global subsidiaries for institution '10668015' & client '1447486457',,App Web Back-end,56C809E4-2AE0-4004-912F-9AB20CF64985,Matarisvan.Application.Services.WebApi.NonGlobalSubsidiaryCompaniesController.GetByInstitutionAndClient,,"30,26972",7363
14318,2017-08-01 15:31:56.730,17,INFO,Matarisvan.Application.Services.WebApi.NonGlobalSubsidiaryCompaniesController,Fetching non-global subsidiaries for institution '10668015' & client '1447486457',,App Web Back-end,35382444-0B0C-4905-A438-E2614B08783C,Matarisvan.Domain.Services.SubsidiaryHoldingPivotService.GetQueryable,,"12,94801",7363
14317,2017-08-01 15:31:56.450,17,INFO,Matarisvan.Domain.Services.SubsidiaryHoldingPivotService,"unidentifiedSubsidiaryId '4042613', unidentifiedSubsidiaryAdvisorId '346270'",,App Web Back-end,35382444-0B0C-4905-A438-E2614B08783C,Matarisvan.Domain.Services.SubsidiaryHoldingPivotService.GetQueryable,,"12,94801",7363
14316,2017-08-01 15:31:55.277,17,INFO,Matarisvan.Domain.Services.SubsidiaryHoldingPivotService,"ClientId '1447486457', institutionId '10668015', relatedClients 1447486457",,App Web Back-end,35382444-0B0C-4905-A438-E2614B08783C,Matarisvan.Domain.Services.SubsidiaryHoldingPivotService.Get,,"14,40036",7336
14315,2017-08-01 15:31:47.607,5,INFO,Matarisvan.Application.Services.WebApi.NonGlobalSubsidiaryCompaniesController,Fetching global subsidiaries for institution '1295' & client '1447485087',,App Web Back-end,DC05253B-BA62-4F8B-9813-DD55B30CD7A8,Matarisvan.Domain.Services.SubsidiaryHoldingPivotService.GetQueryable,,"15,15228",7605
14314,2017-08-01 15:31:46.623,17,INFO,Matarisvan.Application.Services.WebApi.NonGlobalSubsidiaryCompaniesController,Fetching non-global subsidiaries for institution '10668015' & client '1447486457',,App Web Back-end,35382444-0B0C-4905-A438-E2614B08783C,Matarisvan.Application.Services.WebApi.NonGlobalSubsidiaryCompaniesController.GetByInstitutionAndClient,,"13,17417",7158
14313,2017-08-01 15:30:33.693,5,INFO,Matarisvan.Domain.Services.SubsidiaryHoldingPivotService,"unidentifiedSubsidiaryId '4042613', unidentifiedSubsidiaryAdvisorId '346270'",,App Web Back-end,DC05253B-BA62-4F8B-9813-DD55B30CD7A8,Matarisvan.Domain.Services.SubsidiaryHoldingPivotService.GetQueryable,,"15,15228",7605
14312,2017-08-01 15:30:31.390,5,INFO,Matarisvan.Domain.Services.SubsidiaryHoldingPivotService,"unidentifiedSubsidiaryId '4042613', unidentifiedSubsidiaryAdvisorId '346270'",,App Web Back-end,DC05253B-BA62-4F8B-9813-DD55B30CD7A8,Matarisvan.Domain.Services.SubsidiaryHoldingPivotService.GetQueryable,,"8,160314",7632
14311,2017-08-01 15:30:29.163,5,INFO,Matarisvan.Domain.Services.SubsidiaryHoldingPivotService,"unidentifiedSubsidiaryId '4042613', unidentifiedSubsidiaryAdvisorId '346270'",,App Web Back-end,DC05253B-BA62-4F8B-9813-DD55B30CD7A8,Matarisvan.Domain.Services.SubsidiaryHoldingPivotService.GetQueryable,,"4,802207",7653
14310,2017-08-01 15:30:28.207,5,INFO,Matarisvan.Domain.Services.SubsidiaryHoldingPivotService,"ClientId '1447485087', institutionId '1295', relatedClients 1447485087 1447485088 1447486415 1447486416",,App Web Back-end,DC05253B-BA62-4F8B-9813-DD55B30CD7A8,Matarisvan.Domain.Services.SubsidiaryHoldingPivotService.Get,,"9,253371",7657
14309,2017-08-01 15:30:24.323,5,INFO,Matarisvan.Application.Services.WebApi.NonGlobalSubsidiaryCompaniesController,Fetching global subsidiaries for institution '1295' & client '1447485087',,App Web Back-end,DC05253B-BA62-4F8B-9813-DD55B30CD7A8,Matarisvan.Application.Services.WebApi.NonGlobalSubsidiaryCompaniesController.GetByInstitutionAndClient,,"13,26511",7673
14308,2017-08-01 15:29:44.293,8,INFO,Matarisvan.Application.Services.WebApi.NonGlobalSubsidiaryCompaniesController,Fetching global subsidiaries for institution '1295' & client '1447485087',,App Web Back-end,EDD086E3-15B6-4B34-A704-86240FFF697C,Matarisvan.Domain.Services.SubsidiaryHoldingPivotService.GetQueryable,,"2,250105",8191
14307,2017-08-01 15:28:29.443,8,INFO,Matarisvan.Domain.Services.SubsidiaryHoldingPivotService,"unidentifiedSubsidiaryId '4042613', unidentifiedSubsidiaryAdvisorId '346270'",,App Web Back-end,EDD086E3-15B6-4B34-A704-86240FFF697C,Matarisvan.Domain.Services.SubsidiaryHoldingPivotService.GetQueryable,,"2,250105",8191
14306,2017-08-01 15:28:26.700,13,ERROR,Matarisvan.Application.Services.WebApi.GlobalCompaniesController,Error occurred: 'GlobalCompaniesController.GetByClient End',"System.NotSupportedException: Unable to process the type 'Anonymous type', because it has no known mapping to the value layer.    at System.Data.Entity.Core.Objects.ELinq.ExpressionConverter.NewArrayInitTranslator.TypedTranslate(ExpressionConverter parent, NewArrayExpression linq)    at System.Data.Entity.Core.Objects.ELinq.ExpressionConverter.TranslateExpression(Expression linq)    at System.Data.Entity.Core.Objects.ELinq.ExpressionConverter.ConstantTranslator.TypedTranslate(ExpressionConverter parent, ConstantExpression linq)    at System.Data.Entity.Core.Objects.ELinq.ExpressionConverter.TranslateExpression(Expression linq)    at System.Data.Entity.Core.Objects.ELinq.ExpressionConverter.MethodCallTranslator.OneLambdaTranslator.Translate(ExpressionConverter parent, MethodCallExpression call, DbExpression& source, DbExpressionBinding& sourceBinding, DbExpression& lambda)    at System.Data.Entity.Core.Objects.ELinq.ExpressionConverter.MethodCallTranslator.OneLambdaTranslator.Translate(ExpressionConverter parent, MethodCallExpression call)    at System.Data.Entity.Core.Objects.ELinq.ExpressionConverter.MethodCallTranslator.TypedTranslate(ExpressionConverter parent, MethodCallExpression linq)    at System.Data.Entity.Core.Objects.ELinq.ExpressionConverter.TranslateExpression(Expression linq)    at System.Data.Entity.Core.Objects.ELinq.ExpressionConverter.TranslateLambda(LambdaExpression lambda, DbExpression input)    at System.Data.Entity.Core.Objects.ELinq.ExpressionConverter.MethodCallTranslator.OneLambdaTranslator.Translate(ExpressionConverter parent, MethodCallExpression call, DbExpression& source, DbExpressionBinding& sourceBinding, DbExpression& lambda)    at System.Data.Entity.Core.Objects.ELinq.ExpressionConverter.MethodCallTranslator.OneLambdaTranslator.Translate(ExpressionConverter parent, MethodCallExpression call)    at System.Data.Entity.Core.Objects.ELinq.ExpressionConverter.MethodCallTranslator.TypedTranslate(ExpressionConverter parent, MethodCallExpression linq)    at System.Data.Entity.Core.Objects.ELinq.ExpressionConverter.TranslateExpression(Expression linq)    at System.Data.Entity.Core.Objects.ELinq.ExpressionConverter.UnaryTranslator.TypedTranslate(ExpressionConverter parent, UnaryExpression linq)    at System.Data.Entity.Core.Objects.ELinq.ExpressionConverter.TranslateExpression(Expression linq)    at System.Data.Entity.Core.Objects.ELinq.ExpressionConverter.MethodCallTranslator.OneLambdaTranslator.Translate(ExpressionConverter parent, MethodCallExpression call, DbExpression& source, DbExpressionBinding& sourceBinding, DbExpression& lambda)    at System.Data.Entity.Core.Objects.ELinq.ExpressionConverter.MethodCallTranslator.OneLambdaTranslator.Translate(ExpressionConverter parent, MethodCallExpression call)    at System.Data.Entity.Core.Objects.ELinq.ExpressionConverter.MethodCallTranslator.TypedTranslate(ExpressionConverter parent, MethodCallExpression linq)    at System.Data.Entity.Core.Objects.ELinq.ExpressionConverter.TranslateExpression(Expression linq)    at System.Data.Entity.Core.Objects.ELinq.ExpressionConverter.TranslateLambda(LambdaExpression lambda, DbExpression input)    at System.Data.Entity.Core.Objects.ELinq.ExpressionConverter.MethodCallTranslator.OneLambdaTranslator.Translate(ExpressionConverter parent, MethodCallExpression call, DbExpression& source, DbExpressionBinding& sourceBinding, DbExpression& lambda)    at System.Data.Entity.Core.Objects.ELinq.ExpressionConverter.MethodCallTranslator.SelectManyTranslator.Translate(ExpressionConverter parent, MethodCallExpression call)    at System.Data.Entity.Core.Objects.ELinq.ExpressionConverter.MethodCallTranslator.TypedTranslate(ExpressionConverter parent, MethodCallExpression linq)    at System.Data.Entity.Core.Objects.ELinq.ExpressionConverter.TranslateExpression(Expression linq)    at System.Data.Entity.Core.Objects.ELinq.ExpressionConverter.UnaryTranslator.TypedTranslate(ExpressionConverter parent, UnaryExpression ",App Web Back-end,89AC1D8C-04B9-4BC1-B3D4-BD15577650C0,Matarisvan.Application.Services.WebApi.GlobalCompaniesController.GetByClient,john@matarisvan.co,"5,678282",7002
14305,2017-08-01 15:28:26.930,8,INFO,Matarisvan.Domain.Services.SubsidiaryHoldingPivotService,"unidentifiedSubsidiaryId '4042613', unidentifiedSubsidiaryAdvisorId '346270'",,App Web Back-end,EDD086E3-15B6-4B34-A704-86240FFF697C,Matarisvan.Domain.Services.SubsidiaryHoldingPivotService.GetQueryable,,"6,085775",8208
14304,2017-08-01 15:28:24.480,8,INFO,Matarisvan.Domain.Services.SubsidiaryHoldingPivotService,"unidentifiedSubsidiaryId '4042613', unidentifiedSubsidiaryAdvisorId '346270'",,App Web Back-end,EDD086E3-15B6-4B34-A704-86240FFF697C,Matarisvan.Domain.Services.SubsidiaryHoldingPivotService.GetQueryable,,"0,9746791",8249
14303,2017-08-01 15:28:23.523,8,INFO,Matarisvan.Domain.Services.SubsidiaryHoldingPivotService,"ClientId '1447485087', institutionId '1295', relatedClients 1447485087 1447485088 1447486415 1447486416",,App Web Back-end,EDD086E3-15B6-4B34-A704-86240FFF697C,Matarisvan.Domain.Services.SubsidiaryHoldingPivotService.Get,,"3,335251",8231
14302,2017-08-01 15:28:21.153,13,INFO,Matarisvan.Application.Services.WebApi.GlobalCompaniesController,GlobalCompaniesController.GetByClient Start,,App Web Back-end,89AC1D8C-04B9-4BC1-B3D4-BD15577650C0,Matarisvan.Application.Services.WebApi.GlobalCompaniesController.GetByClient,john@matarisvan.co,"5,678282",7002
14301,2017-08-01 15:28:19.397,8,INFO,Matarisvan.Application.Services.WebApi.NonGlobalSubsidiaryCompaniesController,Fetching global subsidiaries for institution '1295' & client '1447485087',,App Web Back-end,EDD086E3-15B6-4B34-A704-86240FFF697C,Matarisvan.Application.Services.WebApi.NonGlobalSubsidiaryCompaniesController.GetByInstitutionAndClient,,"7,51899",8205
14300,2017-08-01 15:28:19.073,8,INFO,Matarisvan.Application.Services.WebApi.NonGlobalSubsidiaryCompaniesController,Fetching global subsidiaries for institution '1295' & client '1447485087',,App Web Back-end,0358CE22-5315-4238-9820-5F7D1A972BFE,Matarisvan.Domain.Services.SubsidiaryHoldingPivotService.GetQueryable,,"31,0811",8199
14299,2017-08-01 15:26:55.400,8,INFO,Matarisvan.Domain.Services.SubsidiaryHoldingPivotService,"unidentifiedSubsidiaryId '4042613', unidentifiedSubsidiaryAdvisorId '346270'",,App Web Back-end,0358CE22-5315-4238-9820-5F7D1A972BFE,Matarisvan.Domain.Services.SubsidiaryHoldingPivotService.GetQueryable,,"31,0811",8199
14298,2017-08-01 15:26:52.007,8,INFO,Matarisvan.Domain.Services.SubsidiaryHoldingPivotService,"unidentifiedSubsidiaryId '4042613', unidentifiedSubsidiaryAdvisorId '346270'",,App Web Back-end,0358CE22-5315-4238-9820-5F7D1A972BFE,Matarisvan.Domain.Services.SubsidiaryHoldingPivotService.GetQueryable,,"32,42435",8170
14297,2017-08-01 15:26:48.400,8,INFO,Matarisvan.Domain.Services.SubsidiaryHoldingPivotService,"unidentifiedSubsidiaryId '4042613', unidentifiedSubsidiaryAdvisorId '346270'",,App Web Back-end,0358CE22-5315-4238-9820-5F7D1A972BFE,Matarisvan.Domain.Services.SubsidiaryHoldingPivotService.GetQueryable,,"31,91919",8168
14296,2017-08-01 15:26:47.130,8,INFO,Matarisvan.Domain.Services.SubsidiaryHoldingPivotService,"ClientId '1447485087', institutionId '1295', relatedClients 1447485087 1447485088 1447486415 1447486416",,App Web Back-end,0358CE22-5315-4238-9820-5F7D1A972BFE,Matarisvan.Domain.Services.SubsidiaryHoldingPivotService.Get,,"37,94449",8179
14295,2017-08-01 15:26:36.000,8,INFO,Matarisvan.Application.Services.WebApi.NonGlobalSubsidiaryCompaniesController,Fetching global subsidiaries for institution '1295' & client '1447485087',,App Web Back-end,0358CE22-5315-4238-9820-5F7D1A972BFE,Matarisvan.Application.Services.WebApi.NonGlobalSubsidiaryCompaniesController.GetByInstitutionAndClient,,0,8283
14294,2017-08-01 15:26:03.197,8,INFO,Matarisvan.Application.Services.WebApi.GlobalCompaniesController,GlobalCompaniesController.GetByClient End,,App Web Back-end,01B42D83-97E2-4089-8345-9B1049392F1E,Matarisvan.Application.Services.WebApi.GlobalCompaniesController.GetByClient,john@matarisvan.co,0,7194
14293,2017-08-01 15:25:56.343,8,INFO,Matarisvan.Application.Services.WebApi.GlobalCompaniesController,GlobalCompaniesController.GetByClient Start,,App Web Back-end,01B42D83-97E2-4089-8345-9B1049392F1E,Matarisvan.Application.Services.WebApi.GlobalCompaniesController.GetByClient,john@matarisvan.co,0,7194
